,path,class
1367,./static/Dataset/Land/n02504013_1604.JPEG,Land
1368,./static/Dataset/Land/n02483708_7045.JPEG,Land
1369,./static/Dataset/Land/n02422699_8651.JPEG,Land
1370,./static/Dataset/Land/n02492035_11280.JPEG,Land
1371,./static/Dataset/Land/n02396427_16251.JPEG,Land
1372,./static/Dataset/Land/n02129165_4723.JPEG,Land
1373,./static/Dataset/Land/n02492660_3915.JPEG,Land
1374,./static/Dataset/Land/n02115641_26682.JPEG,Land
1375,./static/Dataset/Land/n01871265_5024.JPEG,Land
1376,./static/Dataset/Land/n02488291_3807.JPEG,Land
1377,./static/Dataset/Land/n02493793_9159.JPEG,Land
1378,./static/Dataset/Land/n02120505_25230.JPEG,Land
1379,./static/Dataset/Land/n02128925_26718.JPEG,Land
1380,./static/Dataset/Land/n02133161_6322.JPEG,Land
1381,./static/Dataset/Land/n02487347_524.JPEG,Land
1382,./static/Dataset/Land/n02486261_1767.JPEG,Land
1383,./static/Dataset/Land/n01883070_3188.JPEG,Land
1384,./static/Dataset/Land/ILSVRC2012_val_00003973.JPEG,Land
1385,./static/Dataset/Land/n02415577_68747.JPEG,Land
1386,./static/Dataset/Land/n02488702_1974.JPEG,Land
1387,./static/Dataset/Land/n02408429_3537.JPEG,Land
1388,./static/Dataset/Land/n02389026_10515.JPEG,Land
1389,./static/Dataset/Land/ILSVRC2012_val_00039474.JPEG,Land
1390,./static/Dataset/Land/n02120505_537.JPEG,Land
1391,./static/Dataset/Land/n02128925_30731.JPEG,Land
1392,./static/Dataset/Land/n02488291_2742.JPEG,Land
1393,./static/Dataset/Land/n02130308_16403.JPEG,Land
1394,./static/Dataset/Land/n02500267_448.JPEG,Land
1395,./static/Dataset/Land/n02486410_3638.JPEG,Land
1396,./static/Dataset/Land/n02125311_6283.JPEG,Land
1397,./static/Dataset/Land/n02114712_21167.JPEG,Land
1398,./static/Dataset/Land/ILSVRC2012_val_00012118.JPEG,Land
1399,./static/Dataset/Land/n02492660_7281.JPEG,Land
1400,./static/Dataset/Land/n02127052_6595.JPEG,Land
1401,./static/Dataset/Land/ILSVRC2012_val_00047154.JPEG,Land
1402,./static/Dataset/Land/n02486261_7627.JPEG,Land
1403,./static/Dataset/Land/n02486261_20597.JPEG,Land
1404,./static/Dataset/Land/n02437312_9734.JPEG,Land
1405,./static/Dataset/Land/n02114855_16454.JPEG,Land
1406,./static/Dataset/Land/n02486261_19300.JPEG,Land
1407,./static/Dataset/Land/n02488291_6900.JPEG,Land
1408,./static/Dataset/Land/n02483362_4536.JPEG,Land
1409,./static/Dataset/Land/n02483362_2118.JPEG,Land
1410,./static/Dataset/Land/n02487347_6577.JPEG,Land
1411,./static/Dataset/Land/n02134418_5777.JPEG,Land
1412,./static/Dataset/Land/n02396427_16142.JPEG,Land
1413,./static/Dataset/Land/n02486261_7298.JPEG,Land
1414,./static/Dataset/Land/n02494079_3637.JPEG,Land
1415,./static/Dataset/Land/ILSVRC2012_val_00031253.JPEG,Land
1416,./static/Dataset/Land/n02494079_9543.JPEG,Land
1417,./static/Dataset/Land/n02117135_2113.JPEG,Land
1418,./static/Dataset/Land/n02128385_6051.JPEG,Land
1419,./static/Dataset/Land/n02494079_6209.JPEG,Land
1420,./static/Dataset/Land/n02114712_19175.JPEG,Land
1421,./static/Dataset/Land/n02488702_1775.JPEG,Land
1422,./static/Dataset/Land/n01882714_6462.JPEG,Land
1423,./static/Dataset/Land/n02494079_413.JPEG,Land
1424,./static/Dataset/Land/n02389026_4556.JPEG,Land
1425,./static/Dataset/Land/n02489166_7228.JPEG,Land
1426,./static/Dataset/Land/n02119789_11280.JPEG,Land
1427,./static/Dataset/Land/n02115641_10724.JPEG,Land
1428,./static/Dataset/Land/n02119789_3154.JPEG,Land
1429,./static/Dataset/Land/n02132136_7754.JPEG,Land
1430,./static/Dataset/Land/ILSVRC2012_val_00035494.JPEG,Land
1431,./static/Dataset/Land/n02423022_3222.JPEG,Land
1432,./static/Dataset/Land/n02417914_33237.JPEG,Land
1433,./static/Dataset/Land/n02493509_2153.JPEG,Land
1434,./static/Dataset/Land/n02115913_10117.JPEG,Land
1435,./static/Dataset/Land/n02134418_2773.JPEG,Land
1436,./static/Dataset/Land/n02437616_16310.JPEG,Land
1437,./static/Dataset/Land/n02389026_10240.JPEG,Land
1438,./static/Dataset/Land/n02484975_10470.JPEG,Land
1439,./static/Dataset/Land/n02129165_436.JPEG,Land
1440,./static/Dataset/Land/n02480855_15738.JPEG,Land
1441,./static/Dataset/Land/n02129165_9890.JPEG,Land
1442,./static/Dataset/Land/n02408429_4732.JPEG,Land
1443,./static/Dataset/Land/n02395406_32636.JPEG,Land
1444,./static/Dataset/Land/n02129165_7924.JPEG,Land
1445,./static/Dataset/Land/n02492035_114.JPEG,Land
1446,./static/Dataset/Land/n02117135_1142.JPEG,Land
1447,./static/Dataset/Land/n02488291_2144.JPEG,Land
1448,./static/Dataset/Land/ILSVRC2012_val_00048448.JPEG,Land
1449,./static/Dataset/Land/n02481823_25924.JPEG,Land
1450,./static/Dataset/Land/n02129604_9655.JPEG,Land
1451,./static/Dataset/Land/n02486261_12018.JPEG,Land
1452,./static/Dataset/Land/n02493509_11386.JPEG,Land
1453,./static/Dataset/Land/n02133161_449.JPEG,Land
1454,./static/Dataset/Land/n02125311_18185.JPEG,Land
1455,./static/Dataset/Land/n02120505_7839.JPEG,Land
1456,./static/Dataset/Land/n02437616_44460.JPEG,Land
1457,./static/Dataset/Land/n02415577_21084.JPEG,Land
1458,./static/Dataset/Land/ILSVRC2012_val_00002572.JPEG,Land
1459,./static/Dataset/Land/n02120505_18466.JPEG,Land
1460,./static/Dataset/Land/n02125311_36254.JPEG,Land
1461,./static/Dataset/Land/n02396427_6237.JPEG,Land
1462,./static/Dataset/Land/n02422106_37.JPEG,Land
1463,./static/Dataset/Land/n02492660_3647.JPEG,Land
1464,./static/Dataset/Land/n02486261_8340.JPEG,Land
1465,./static/Dataset/Land/n02134418_4465.JPEG,Land
1466,./static/Dataset/Land/n02484975_8140.JPEG,Land
1467,./static/Dataset/Land/n02119789_4280.JPEG,Land
1468,./static/Dataset/Land/ILSVRC2012_val_00013158.JPEG,Land
1469,./static/Dataset/Land/n01871265_7189.JPEG,Land
1470,./static/Dataset/Land/n02389026_9958.JPEG,Land
1471,./static/Dataset/Land/n02396427_51060.JPEG,Land
1472,./static/Dataset/Land/ILSVRC2012_val_00031880.JPEG,Land
1473,./static/Dataset/Land/n02492660_6691.JPEG,Land
1474,./static/Dataset/Land/n02120505_4468.JPEG,Land
1475,./static/Dataset/Land/ILSVRC2012_val_00022740.JPEG,Land
1476,./static/Dataset/Land/n02417914_4417.JPEG,Land
1477,./static/Dataset/Land/n02120079_1888.JPEG,Land
1478,./static/Dataset/Land/n02490219_6840.JPEG,Land
1479,./static/Dataset/Land/n02391049_3247.JPEG,Land
1480,./static/Dataset/Land/n02480855_14742.JPEG,Land
1481,./static/Dataset/Land/n02500267_7635.JPEG,Land
1482,./static/Dataset/Land/n02423022_1198.JPEG,Land
1483,./static/Dataset/Land/n02389026_9722.JPEG,Land
1484,./static/Dataset/Land/n02130308_7963.JPEG,Land
1485,./static/Dataset/Land/n02128385_1278.JPEG,Land
1486,./static/Dataset/Land/n01877812_10564.JPEG,Land
1487,./static/Dataset/Land/n02127052_17312.JPEG,Land
1488,./static/Dataset/Land/n02488702_4976.JPEG,Land
1489,./static/Dataset/Land/ILSVRC2012_val_00041516.JPEG,Land
1490,./static/Dataset/Land/n02120505_14413.JPEG,Land
1491,./static/Dataset/Land/n02128385_20340.JPEG,Land
1492,./static/Dataset/Land/n02494079_404.JPEG,Land
1493,./static/Dataset/Land/n02500267_977.JPEG,Land
1494,./static/Dataset/Land/n02130308_7431.JPEG,Land
1495,./static/Dataset/Land/n02133161_223.JPEG,Land
1496,./static/Dataset/Land/n02115913_2762.JPEG,Land
1497,./static/Dataset/Land/n02125311_10275.JPEG,Land
1498,./static/Dataset/Land/n02493793_1102.JPEG,Land
1499,./static/Dataset/Land/n02114855_1047.JPEG,Land
1500,./static/Dataset/Land/n02120079_4625.JPEG,Land
1501,./static/Dataset/Land/n02510455_1371.JPEG,Land
1502,./static/Dataset/Land/n02504458_8080.JPEG,Land
1503,./static/Dataset/Land/n02120505_18172.JPEG,Land
1504,./static/Dataset/Land/n02481823_2287.JPEG,Land
1505,./static/Dataset/Land/n02412080_5622.JPEG,Land
1506,./static/Dataset/Land/n02120079_12700.JPEG,Land
1507,./static/Dataset/Land/n02396427_24566.JPEG,Land
1508,./static/Dataset/Land/n02403003_6384.JPEG,Land
1509,./static/Dataset/Land/n02423022_13452.JPEG,Land
1510,./static/Dataset/Land/n02486261_18947.JPEG,Land
1511,./static/Dataset/Land/n02437312_13708.JPEG,Land
1512,./static/Dataset/Land/n02132136_3350.JPEG,Land
1513,./static/Dataset/Land/n02490219_132.JPEG,Land
1514,./static/Dataset/Land/n02483708_1692.JPEG,Land
1515,./static/Dataset/Land/ILSVRC2012_val_00019446.JPEG,Land
1516,./static/Dataset/Land/n02510455_4535.JPEG,Land
1517,./static/Dataset/Land/n02403003_7700.JPEG,Land
1518,./static/Dataset/Land/n02437616_12647.JPEG,Land
1519,./static/Dataset/Land/n02397096_2669.JPEG,Land
1520,./static/Dataset/Land/n02490219_6046.JPEG,Land
1521,./static/Dataset/Land/n02504458_10326.JPEG,Land
1522,./static/Dataset/Land/n01882714_18536.JPEG,Land
1523,./static/Dataset/Land/n02403003_7096.JPEG,Land
1524,./static/Dataset/Land/n02134418_5664.JPEG,Land
1525,./static/Dataset/Land/n02127052_15103.JPEG,Land
1526,./static/Dataset/Land/n01883070_3721.JPEG,Land
1527,./static/Dataset/Land/n02493509_10754.JPEG,Land
1528,./static/Dataset/Land/n02127052_13203.JPEG,Land
1529,./static/Dataset/Land/n01883070_9286.JPEG,Land
1530,./static/Dataset/Land/n02437616_11196.JPEG,Land
1531,./static/Dataset/Land/n02389026_5653.JPEG,Land
1532,./static/Dataset/Land/n02132136_2783.JPEG,Land
1533,./static/Dataset/Land/n02114855_17478.JPEG,Land
1534,./static/Dataset/Land/n02481823_2696.JPEG,Land
1535,./static/Dataset/Land/n02500267_1349.JPEG,Land
1536,./static/Dataset/Land/n02500267_6176.JPEG,Land
1537,./static/Dataset/Land/n02422699_170.JPEG,Land
1538,./static/Dataset/Land/n02114855_114.JPEG,Land
1539,./static/Dataset/Land/ILSVRC2012_val_00043182.JPEG,Land
1540,./static/Dataset/Land/n02129604_1730.JPEG,Land
1541,./static/Dataset/Land/n02114712_1557.JPEG,Land
1542,./static/Dataset/Land/ILSVRC2012_val_00014370.JPEG,Land
1543,./static/Dataset/Land/n02128925_30032.JPEG,Land
1544,./static/Dataset/Land/ILSVRC2012_val_00041296.JPEG,Land
1545,./static/Dataset/Land/n02129604_17526.JPEG,Land
1546,./static/Dataset/Land/n02494079_7675.JPEG,Land
1547,./static/Dataset/Land/n02483708_2505.JPEG,Land
1548,./static/Dataset/Land/n02437616_1507.JPEG,Land
1549,./static/Dataset/Land/n02500267_4777.JPEG,Land
1550,./static/Dataset/Land/n02398521_18381.JPEG,Land
1551,./static/Dataset/Land/n02494079_3837.JPEG,Land
1552,./static/Dataset/Land/n02422699_9450.JPEG,Land
1553,./static/Dataset/Land/n02484975_1862.JPEG,Land
1554,./static/Dataset/Land/n02132136_17373.JPEG,Land
1555,./static/Dataset/Land/n01883070_17396.JPEG,Land
1556,./static/Dataset/Land/n02132136_6492.JPEG,Land
1557,./static/Dataset/Land/n02493793_6583.JPEG,Land
1558,./static/Dataset/Land/ILSVRC2012_val_00035456.JPEG,Land
1559,./static/Dataset/Land/n02132136_8033.JPEG,Land
1560,./static/Dataset/Land/n02510455_12992.JPEG,Land
1561,./static/Dataset/Land/n02437616_3054.JPEG,Land
1562,./static/Dataset/Land/n02486410_14514.JPEG,Land
1563,./static/Dataset/Land/n01871265_1031.JPEG,Land
1564,./static/Dataset/Land/n02489166_5516.JPEG,Land
1565,./static/Dataset/Land/n01877812_6567.JPEG,Land
1566,./static/Dataset/Land/n02481823_28045.JPEG,Land
1567,./static/Dataset/Land/n02483362_9515.JPEG,Land
1568,./static/Dataset/Land/n01882714_27824.JPEG,Land
1569,./static/Dataset/Land/ILSVRC2012_val_00035397.JPEG,Land
1570,./static/Dataset/Land/n02398521_8788.JPEG,Land
1571,./static/Dataset/Land/n02395406_26475.JPEG,Land
1572,./static/Dataset/Land/n02120079_4998.JPEG,Land
1573,./static/Dataset/Land/ILSVRC2012_val_00046590.JPEG,Land
1574,./static/Dataset/Land/n02132136_3278.JPEG,Land
1575,./static/Dataset/Land/n02408429_2370.JPEG,Land
1576,./static/Dataset/Land/n02396427_12439.JPEG,Land
1577,./static/Dataset/Land/n02119022_12257.JPEG,Land
1578,./static/Dataset/Land/n02504013_2316.JPEG,Land
1579,./static/Dataset/Land/n02120079_3877.JPEG,Land
1580,./static/Dataset/Land/ILSVRC2012_val_00011631.JPEG,Land
1581,./static/Dataset/Land/n02119789_15186.JPEG,Land
1582,./static/Dataset/Land/ILSVRC2012_val_00041185.JPEG,Land
1583,./static/Dataset/Land/n02417914_3486.JPEG,Land
1584,./static/Dataset/Land/ILSVRC2012_val_00014825.JPEG,Land
1585,./static/Dataset/Land/n02132136_3452.JPEG,Land
1586,./static/Dataset/Land/n02389026_15868.JPEG,Land
1587,./static/Dataset/Land/n02510455_4558.JPEG,Land
1588,./static/Dataset/Land/ILSVRC2012_val_00006818.JPEG,Land
1589,./static/Dataset/Land/n02114367_11378.JPEG,Land
1590,./static/Dataset/Land/n02486261_7309.JPEG,Land
1591,./static/Dataset/Land/n02114712_3045.JPEG,Land
1592,./static/Dataset/Land/n02486261_4899.JPEG,Land
1593,./static/Dataset/Land/n01704323_7831.JPEG,Land
1594,./static/Dataset/Land/n02395406_4659.JPEG,Land
1595,./static/Dataset/Land/n02128757_10187.JPEG,Land
1596,./static/Dataset/Land/n02133161_5260.JPEG,Land
1597,./static/Dataset/Land/n02129165_1189.JPEG,Land
1598,./static/Dataset/Land/n02119022_6738.JPEG,Land
1599,./static/Dataset/Land/n02134418_624.JPEG,Land
1600,./static/Dataset/Land/ILSVRC2012_val_00046752.JPEG,Land
1601,./static/Dataset/Land/n02127052_5204.JPEG,Land
1602,./static/Dataset/Land/n02500267_5672.JPEG,Land
1603,./static/Dataset/Land/n02480495_2764.JPEG,Land
1604,./static/Dataset/Land/n02114548_9505.JPEG,Land
1605,./static/Dataset/Land/n02415577_11736.JPEG,Land
1606,./static/Dataset/Land/n01871265_1027.JPEG,Land
1607,./static/Dataset/Land/n02510455_8310.JPEG,Land
1608,./static/Dataset/Land/n02480495_24491.JPEG,Land
1609,./static/Dataset/Land/n02490219_5083.JPEG,Land
1610,./static/Dataset/Land/n02487347_6583.JPEG,Land
1611,./static/Dataset/Land/n02129165_22578.JPEG,Land
1612,./static/Dataset/Land/n02408429_5483.JPEG,Land
1613,./static/Dataset/Land/n02487347_7668.JPEG,Land
1614,./static/Dataset/Land/n01877812_7985.JPEG,Land
1615,./static/Dataset/Land/n02397096_4123.JPEG,Land
1616,./static/Dataset/Land/n02114548_3606.JPEG,Land
1617,./static/Dataset/Land/n02120079_10859.JPEG,Land
1618,./static/Dataset/Land/n02398521_26748.JPEG,Land
1619,./static/Dataset/Land/n02410509_37.JPEG,Land
1620,./static/Dataset/Land/n02408429_9766.JPEG,Land
1621,./static/Dataset/Land/ILSVRC2012_val_00022872.JPEG,Land
1622,./static/Dataset/Land/ILSVRC2012_val_00014940.JPEG,Land
1623,./static/Dataset/Land/n02493509_11919.JPEG,Land
1624,./static/Dataset/Land/ILSVRC2012_val_00009221.JPEG,Land
1625,./static/Dataset/Land/n02398521_10011.JPEG,Land
1626,./static/Dataset/Land/n02128925_10133.JPEG,Land
1627,./static/Dataset/Land/n02395406_5195.JPEG,Land
1628,./static/Dataset/Land/n02403003_2261.JPEG,Land
1629,./static/Dataset/Land/n02114367_3301.JPEG,Land
1630,./static/Dataset/Land/n02396427_479.JPEG,Land
1631,./static/Dataset/Land/n02487347_17.JPEG,Land
1632,./static/Dataset/Land/n01883070_8120.JPEG,Land
1633,./static/Dataset/Land/n02493509_11108.JPEG,Land
1634,./static/Dataset/Land/n02510455_3340.JPEG,Land
1635,./static/Dataset/Land/n02493793_94.JPEG,Land
1636,./static/Dataset/Land/n02398521_10787.JPEG,Land
1637,./static/Dataset/Land/n02437312_9.JPEG,Land
1638,./static/Dataset/Land/n02134418_2338.JPEG,Land
1639,./static/Dataset/Land/n01871265_310.JPEG,Land
1640,./static/Dataset/Land/n02128925_32054.JPEG,Land
1641,./static/Dataset/Land/n02488702_166.JPEG,Land
1642,./static/Dataset/Land/n02410509_1364.JPEG,Land
1643,./static/Dataset/Land/ILSVRC2012_val_00017507.JPEG,Land
1644,./static/Dataset/Land/n02500267_14386.JPEG,Land
1645,./static/Dataset/Land/n02133161_7379.JPEG,Land
1646,./static/Dataset/Land/n02120079_3729.JPEG,Land
1647,./static/Dataset/Land/n02486261_11785.JPEG,Land
1648,./static/Dataset/Land/n02134084_11644.JPEG,Land
1649,./static/Dataset/Land/n02403003_3036.JPEG,Land
1650,./static/Dataset/Land/n02134084_23365.JPEG,Land
1651,./static/Dataset/Land/n02494079_4002.JPEG,Land
1652,./static/Dataset/Land/n02116738_13381.JPEG,Land
1653,./static/Dataset/Land/n02493509_14465.JPEG,Land
1654,./static/Dataset/Land/n02492660_5337.JPEG,Land
1655,./static/Dataset/Land/n02408429_2491.JPEG,Land
1656,./static/Dataset/Land/n02134084_3542.JPEG,Land
1657,./static/Dataset/Land/n02115913_9925.JPEG,Land
1658,./static/Dataset/Land/n02493509_6408.JPEG,Land
1659,./static/Dataset/Land/n02417914_8244.JPEG,Land
1660,./static/Dataset/Land/n02119022_8340.JPEG,Land
1661,./static/Dataset/Land/n02134418_11090.JPEG,Land
1662,./static/Dataset/Land/n02119789_7399.JPEG,Land
1663,./static/Dataset/Land/n02114548_6150.JPEG,Land
1664,./static/Dataset/Land/n02484975_10353.JPEG,Land
1665,./static/Dataset/Land/n02128757_1541.JPEG,Land
1666,./static/Dataset/Land/n02395406_5838.JPEG,Land
1667,./static/Dataset/Land/n02490219_7460.JPEG,Land
1668,./static/Dataset/Land/n02134084_985.JPEG,Land
1669,./static/Dataset/Land/n02391049_3876.JPEG,Land
1670,./static/Dataset/Land/n02125311_12897.JPEG,Land
1671,./static/Dataset/Land/n01882714_20504.JPEG,Land
1672,./static/Dataset/Land/n02481823_4488.JPEG,Land
1673,./static/Dataset/Land/n02389026_9105.JPEG,Land
1674,./static/Dataset/Land/n02483362_423.JPEG,Land
1675,./static/Dataset/Land/n02398521_9443.JPEG,Land
1676,./static/Dataset/Land/ILSVRC2012_val_00022921.JPEG,Land
1677,./static/Dataset/Land/n02488291_6632.JPEG,Land
1678,./static/Dataset/Land/n02408429_4512.JPEG,Land
1679,./static/Dataset/Land/n02403003_1725.JPEG,Land
1680,./static/Dataset/Land/n02483708_959.JPEG,Land
1681,./static/Dataset/Land/n02480855_17876.JPEG,Land
1682,./static/Dataset/Land/n02395406_20997.JPEG,Land
1683,./static/Dataset/Land/n02483362_1555.JPEG,Land
1684,./static/Dataset/Land/n02130308_4657.JPEG,Land
1685,./static/Dataset/Land/ILSVRC2012_val_00040258.JPEG,Land
1686,./static/Dataset/Land/n01704323_9233.JPEG,Land
1687,./static/Dataset/Land/n02395406_27301.JPEG,Land
1688,./static/Dataset/Land/n02134418_2683.JPEG,Land
1689,./static/Dataset/Land/ILSVRC2012_val_00033832.JPEG,Land
1690,./static/Dataset/Land/n02422106_9097.JPEG,Land
1691,./static/Dataset/Land/n01704323_1414.JPEG,Land
1692,./static/Dataset/Land/n02510455_621.JPEG,Land
1693,./static/Dataset/Land/n02415577_2606.JPEG,Land
1694,./static/Dataset/Land/n02128385_14804.JPEG,Land
1695,./static/Dataset/Land/n02504458_3183.JPEG,Land
1696,./static/Dataset/Land/ILSVRC2012_val_00037467.JPEG,Land
1697,./static/Dataset/Land/n02492035_11809.JPEG,Land
1698,./static/Dataset/Land/ILSVRC2012_val_00045758.JPEG,Land
1699,./static/Dataset/Land/n02493509_16161.JPEG,Land
1700,./static/Dataset/Land/n02488702_5193.JPEG,Land
1701,./static/Dataset/Land/n02415577_64440.JPEG,Land
1702,./static/Dataset/Land/n02128385_20264.JPEG,Land
1703,./static/Dataset/Land/n02483362_5994.JPEG,Land
1704,./static/Dataset/Land/n02489166_4921.JPEG,Land
1705,./static/Dataset/Land/n02490219_3264.JPEG,Land
1706,./static/Dataset/Land/n02115913_11377.JPEG,Land
1707,./static/Dataset/Land/n02128925_5426.JPEG,Land
1708,./static/Dataset/Land/n02128385_2822.JPEG,Land
1709,./static/Dataset/Land/n02134084_3094.JPEG,Land
1710,./static/Dataset/Land/n02134418_6204.JPEG,Land
1711,./static/Dataset/Land/n02492660_3918.JPEG,Land
1712,./static/Dataset/Land/n02398521_5335.JPEG,Land
1713,./static/Dataset/Land/n02403003_5033.JPEG,Land
1714,./static/Dataset/Land/n02422106_3137.JPEG,Land
1715,./static/Dataset/Land/n02408429_1415.JPEG,Land
1716,./static/Dataset/Land/n02423022_5695.JPEG,Land
1717,./static/Dataset/Land/n02510455_4684.JPEG,Land
1718,./static/Dataset/Land/n02510455_699.JPEG,Land
1719,./static/Dataset/Land/n02437616_58.JPEG,Land
1720,./static/Dataset/Land/n02396427_3669.JPEG,Land
1721,./static/Dataset/Land/n02397096_2022.JPEG,Land
1722,./static/Dataset/Land/n02493509_661.JPEG,Land
1723,./static/Dataset/Land/n02115641_25365.JPEG,Land
1724,./static/Dataset/Land/n02119022_8291.JPEG,Land
1725,./static/Dataset/Land/n02120505_1061.JPEG,Land
1726,./static/Dataset/Land/n02412080_1483.JPEG,Land
1727,./static/Dataset/Land/n02504458_4187.JPEG,Land
1728,./static/Dataset/Land/n02490219_3726.JPEG,Land
1729,./static/Dataset/Land/n02412080_5585.JPEG,Land
1730,./static/Dataset/Land/n02417914_560.JPEG,Land
1731,./static/Dataset/Land/n02389026_335.JPEG,Land
1732,./static/Dataset/Land/ILSVRC2012_val_00030033.JPEG,Land
1733,./static/Dataset/Land/n02134084_4593.JPEG,Land
1734,./static/Dataset/Land/n02504013_24217.JPEG,Land
1735,./static/Dataset/Land/ILSVRC2012_val_00027563.JPEG,Land
1736,./static/Dataset/Land/n02486410_4627.JPEG,Land
1737,./static/Dataset/Land/n01704323_2279.JPEG,Land
1738,./static/Dataset/Land/n02487347_12164.JPEG,Land
1739,./static/Dataset/Land/n01704323_13337.JPEG,Land
1740,./static/Dataset/Land/n02480495_9466.JPEG,Land
1741,./static/Dataset/Land/n02500267_6269.JPEG,Land
1742,./static/Dataset/Land/n02492660_7388.JPEG,Land
1743,./static/Dataset/Land/n02114367_35447.JPEG,Land
1744,./static/Dataset/Land/ILSVRC2012_val_00002011.JPEG,Land
1745,./static/Dataset/Land/n02423022_31692.JPEG,Land
1746,./static/Dataset/Land/n02128385_13545.JPEG,Land
1747,./static/Dataset/Land/n02422699_516.JPEG,Land
1748,./static/Dataset/Land/ILSVRC2012_val_00012857.JPEG,Land
1749,./static/Dataset/Land/n02489166_267.JPEG,Land
1750,./static/Dataset/Land/n02504013_7732.JPEG,Land
1751,./static/Dataset/Land/n02492035_1921.JPEG,Land
1752,./static/Dataset/Land/n02132136_594.JPEG,Land
1753,./static/Dataset/Land/n02486410_11649.JPEG,Land
1754,./static/Dataset/Land/n02480855_252.JPEG,Land
1755,./static/Dataset/Land/n02483362_8826.JPEG,Land
1756,./static/Dataset/Land/n02397096_459.JPEG,Land
1757,./static/Dataset/Land/n02494079_8918.JPEG,Land
1758,./static/Dataset/Land/n01704323_9198.JPEG,Land
1759,./static/Dataset/Land/n02504013_5164.JPEG,Land
1760,./static/Dataset/Land/n02120505_15019.JPEG,Land
1761,./static/Dataset/Land/n02493509_13375.JPEG,Land
1762,./static/Dataset/Land/n02483708_6462.JPEG,Land
1763,./static/Dataset/Land/n02396427_27690.JPEG,Land
1764,./static/Dataset/Land/n02493509_1932.JPEG,Land
1765,./static/Dataset/Land/n02437616_4621.JPEG,Land
1766,./static/Dataset/Land/n02132136_1822.JPEG,Land
1767,./static/Dataset/Land/n02493509_1318.JPEG,Land
1768,./static/Dataset/Land/n02487347_10677.JPEG,Land
1769,./static/Dataset/Land/n02484975_1194.JPEG,Land
1770,./static/Dataset/Land/n02490219_2930.JPEG,Land
1771,./static/Dataset/Land/n02134418_1168.JPEG,Land
1772,./static/Dataset/Land/n02119022_3473.JPEG,Land
1773,./static/Dataset/Land/ILSVRC2012_val_00003712.JPEG,Land
1774,./static/Dataset/Land/n02389026_5262.JPEG,Land
1775,./static/Dataset/Land/n02133161_3479.JPEG,Land
1776,./static/Dataset/Land/n02115913_14026.JPEG,Land
1777,./static/Dataset/Land/n02494079_1113.JPEG,Land
1778,./static/Dataset/Land/ILSVRC2012_val_00019894.JPEG,Land
1779,./static/Dataset/Land/n02437312_1380.JPEG,Land
1780,./static/Dataset/Land/n02125311_38149.JPEG,Land
1781,./static/Dataset/Land/n02120505_11544.JPEG,Land
1782,./static/Dataset/Land/n02500267_12263.JPEG,Land
1783,./static/Dataset/Land/n01883070_2623.JPEG,Land
1784,./static/Dataset/Land/ILSVRC2012_val_00039937.JPEG,Land
1785,./static/Dataset/Land/n02504458_3464.JPEG,Land
1786,./static/Dataset/Land/n02391049_2997.JPEG,Land
1787,./static/Dataset/Land/n02115641_11220.JPEG,Land
1788,./static/Dataset/Land/n02437312_698.JPEG,Land
1789,./static/Dataset/Land/n02492035_6241.JPEG,Land
1790,./static/Dataset/Land/ILSVRC2012_val_00039608.JPEG,Land
1791,./static/Dataset/Land/n02481823_14183.JPEG,Land
1792,./static/Dataset/Land/n02114367_1198.JPEG,Land
1793,./static/Dataset/Land/ILSVRC2012_val_00029126.JPEG,Land
1794,./static/Dataset/Land/ILSVRC2012_val_00018381.JPEG,Land
1795,./static/Dataset/Land/n01871265_1132.JPEG,Land
1796,./static/Dataset/Land/n02125311_11336.JPEG,Land
1797,./static/Dataset/Land/n02493793_2586.JPEG,Land
1798,./static/Dataset/Land/n02117135_3047.JPEG,Land
1799,./static/Dataset/Land/n02417914_52523.JPEG,Land
1800,./static/Dataset/Land/ILSVRC2012_val_00016720.JPEG,Land
1801,./static/Dataset/Land/n02129165_21689.JPEG,Land
1802,./static/Dataset/Land/n01883070_84.JPEG,Land
1803,./static/Dataset/Land/n02422699_1860.JPEG,Land
1804,./static/Dataset/Land/n01882714_15944.JPEG,Land
1805,./static/Dataset/Land/n02114855_5243.JPEG,Land
1806,./static/Dataset/Land/n02417914_8388.JPEG,Land
1807,./static/Dataset/Land/ILSVRC2012_val_00021795.JPEG,Land
1808,./static/Dataset/Land/ILSVRC2012_val_00023252.JPEG,Land
1809,./static/Dataset/Land/ILSVRC2012_val_00036953.JPEG,Land
1810,./static/Dataset/Land/n02119022_3585.JPEG,Land
1811,./static/Dataset/Land/n02437616_13895.JPEG,Land
1812,./static/Dataset/Land/n02423022_983.JPEG,Land
1813,./static/Dataset/Land/n02114367_18148.JPEG,Land
1814,./static/Dataset/Land/n02408429_3589.JPEG,Land
1815,./static/Dataset/Land/n02494079_8952.JPEG,Land
1816,./static/Dataset/Land/n02395406_10686.JPEG,Land
1817,./static/Dataset/Land/n02492035_5210.JPEG,Land
1818,./static/Dataset/Land/n02480855_9691.JPEG,Land
1819,./static/Dataset/Land/n02127052_16616.JPEG,Land
1820,./static/Dataset/Land/n02493793_4917.JPEG,Land
1821,./static/Dataset/Land/n02119789_2738.JPEG,Land
1822,./static/Dataset/Land/n02412080_9391.JPEG,Land
